CGATS.17

ORIGINATOR	"i1Profiler - X-Rite, Inc."
INSTRUMENTATION	"i1iSis 2 XL ; Serial number 0"
DESCRIPTOR	"Neutrals52x5.txt 6x6 Cnt260 DPI600 09-26-19  9-18PM 9800ABW_52x52"
MEASUREMENT_SOURCE	"MeasurementCondition=M2	Filter=UVcut"
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"UV"
WEIGHTING_FUNCTION	"ILLUMINANT,	D50"
WEIGHTING_FUNCTION	"OBSERVER,	2 degree"
KEYWORD	"DEVCALSTD"
DEVCALSTD	"XRGA"
CREATED		"2019-10-06T11:05:14"

NUMBER_OF_FIELDS	47
BEGIN_DATA_FORMAT
SAMPLE_ID	SAMPLE_NAME	RGB_R	RGB_G	RGB_B	XYZ_X	XYZ_Y	XYZ_Z	LAB_L	LAB_A	LAB_B	SPECTRAL_NM380	SPECTRAL_NM390	SPECTRAL_NM400	SPECTRAL_NM410	SPECTRAL_NM420	SPECTRAL_NM430	SPECTRAL_NM440	SPECTRAL_NM450	SPECTRAL_NM460	SPECTRAL_NM470	SPECTRAL_NM480	SPECTRAL_NM490	SPECTRAL_NM500	SPECTRAL_NM510	SPECTRAL_NM520	SPECTRAL_NM530	SPECTRAL_NM540	SPECTRAL_NM550	SPECTRAL_NM560	SPECTRAL_NM570	SPECTRAL_NM580	SPECTRAL_NM590	SPECTRAL_NM600	SPECTRAL_NM610	SPECTRAL_NM620	SPECTRAL_NM630	SPECTRAL_NM640	SPECTRAL_NM650	SPECTRAL_NM660	SPECTRAL_NM670	SPECTRAL_NM680	SPECTRAL_NM690	SPECTRAL_NM700	SPECTRAL_NM710	SPECTRAL_NM720	SPECTRAL_NM730	
END_DATA_FORMAT

NUMBER_OF_SETS	260
BEGIN_DATA
105	L6	      210.00  210.00  210.00   0.48797 0.48972 0.36730   75.43000 4.34000 4.94000   0.34530 0.36810 0.38410 0.39410 0.40790 0.42340 0.43220 0.44030 0.44910 0.45610 0.46330 0.47440 0.48330 0.47840 0.46890 0.47090 0.47570 0.46410 0.45650 0.47520 0.49890 0.51480 0.52420 0.53300 0.54310 0.55350 0.56490 0.57660 0.58590 0.59050 0.59150 0.59130 0.59280 0.59720 0.60410 0.61590
106	L7	      230.00  230.00  230.00   0.61527 0.62542 0.49231   83.20000 2.87000 2.67000   0.46480 0.49550 0.51700 0.53050 0.54950 0.57150 0.58320 0.59250 0.60340 0.61200 0.61920 0.62560 0.62950 0.62350 0.61410 0.61240 0.61400 0.60430 0.59660 0.60910 0.62520 0.63810 0.64780 0.65820 0.66970 0.68070 0.69290 0.70440 0.71310 0.71650 0.71710 0.71640 0.71830 0.72180 0.72750 0.73600
107	L8	      100.00  100.00  100.00   0.12498 0.12201 0.08657   41.53000 5.05000 4.87000   0.08510 0.09080 0.09470 0.09720 0.09860 0.09970 0.10070 0.10290 0.10520 0.10720 0.10980 0.11380 0.11690 0.11460 0.11080 0.11280 0.11580 0.11080 0.10800 0.11730 0.12920 0.13600 0.13880 0.14050 0.14320 0.14650 0.15050 0.15540 0.16000 0.16260 0.16320 0.16370 0.16400 0.16570 0.17100 0.17900
108	L9	       30.00   30.00   30.00   0.05292 0.05353 0.04250   27.72000 1.57000 0.96000   0.04330 0.04620 0.04820 0.04950 0.05030 0.05060 0.05050 0.05110 0.05180 0.05240 0.05260 0.05290 0.05310 0.05240 0.05160 0.05190 0.05240 0.05130 0.05090 0.05290 0.05500 0.05590 0.05610 0.05630 0.05680 0.05750 0.05840 0.05960 0.06080 0.06120 0.06110 0.06110 0.06110 0.06260 0.06420 0.06700
109	M1	      165.00  165.00  165.00   0.27720 0.27178 0.18920   59.14000 6.12000 7.14000   0.17960 0.19150 0.19980 0.20500 0.21080 0.21660 0.22030 0.22490 0.23000 0.23410 0.23960 0.25080 0.26030 0.25670 0.24890 0.25260 0.25860 0.24830 0.24230 0.26130 0.28600 0.30110 0.30790 0.31280 0.31910 0.32610 0.33440 0.34390 0.35210 0.35660 0.35780 0.35770 0.35850 0.36190 0.37100 0.38480
110	M2	      180.00  180.00  180.00   0.33482 0.32958 0.23187   64.13000 6.07000 7.15000   0.22040 0.23500 0.24520 0.25150 0.25830 0.26530 0.27020 0.27610 0.28230 0.28700 0.29360 0.30600 0.31680 0.31310 0.30430 0.30810 0.31460 0.30310 0.29630 0.31730 0.34480 0.36180 0.36990 0.37610 0.38380 0.39220 0.40170 0.41230 0.42140 0.42600 0.42750 0.42670 0.42770 0.43140 0.44010 0.45520
111	M3	      135.00  135.00  135.00   0.19315 0.18838 0.13109   50.50000 5.93000 6.33000   0.12640 0.13470 0.14060 0.14420 0.14750 0.15050 0.15270 0.15570 0.15910 0.16210 0.16640 0.17330 0.17960 0.17670 0.17090 0.17380 0.17840 0.17070 0.16640 0.18080 0.19940 0.21070 0.21550 0.21870 0.22300 0.22800 0.23410 0.24120 0.24770 0.25120 0.25240 0.25220 0.25200 0.25520 0.26220 0.27230
112	M4	       70.00   70.00   70.00   0.08587 0.08474 0.06293   34.95000 3.67000 3.03000   0.06260 0.06670 0.06960 0.07140 0.07260 0.07360 0.07410 0.07530 0.07670 0.07750 0.07860 0.08090 0.08250 0.08080 0.07840 0.07950 0.08120 0.07830 0.07670 0.08220 0.08880 0.09260 0.09410 0.09490 0.09630 0.09810 0.10050 0.10340 0.10570 0.10730 0.10720 0.10680 0.10720 0.10900 0.11240 0.11780
113	M5	       50.00   50.00   50.00   0.06566 0.06550 0.05034   30.76000 2.62000 1.89000   0.05080 0.05410 0.05650 0.05800 0.05910 0.05930 0.05940 0.06030 0.06140 0.06220 0.06280 0.06390 0.06440 0.06310 0.06170 0.06240 0.06330 0.06150 0.06060 0.06410 0.06810 0.07020 0.07090 0.07130 0.07210 0.07330 0.07480 0.07670 0.07850 0.07930 0.07920 0.07920 0.07940 0.08050 0.08390 0.08790
114	M6	      150.00  150.00  150.00   0.23569 0.23020 0.16073   55.09000 6.19000 6.64000   0.15400 0.16420 0.17130 0.17580 0.18010 0.18450 0.18730 0.19110 0.19530 0.19880 0.20380 0.21240 0.21990 0.21650 0.20950 0.21290 0.21820 0.20910 0.20400 0.22100 0.24320 0.25670 0.26260 0.26660 0.27180 0.27780 0.28500 0.29320 0.30050 0.30470 0.30580 0.30560 0.30580 0.30920 0.31760 0.32970
115	M7	       95.00   95.00   95.00   0.11788 0.11514 0.08269   40.43000 4.91000 4.41000   0.08070 0.08600 0.08970 0.09210 0.09420 0.09570 0.09670 0.09850 0.10080 0.10220 0.10420 0.10790 0.11050 0.10830 0.10480 0.10650 0.10940 0.10480 0.10220 0.11080 0.12180 0.12810 0.13060 0.13220 0.13460 0.13760 0.14130 0.14590 0.15010 0.15230 0.15310 0.15310 0.15320 0.15500 0.16000 0.16770
116	M8	       65.00   65.00   65.00   0.08002 0.07913 0.05908   33.80000 3.44000 2.82000   0.05880 0.06270 0.06540 0.06710 0.06830 0.06900 0.06940 0.07050 0.07200 0.07310 0.07420 0.07610 0.07710 0.07550 0.07350 0.07440 0.07590 0.07330 0.07200 0.07690 0.08280 0.08620 0.08740 0.08820 0.08950 0.09110 0.09320 0.09580 0.09820 0.09960 0.09970 0.09920 0.09980 0.10120 0.10470 0.11040
117	M9	      245.00  245.00  245.00   0.72486 0.74335 0.60716   89.08000 1.70000 0.62000   0.57120 0.60890 0.63530 0.65190 0.67640 0.70570 0.72160 0.73370 0.74670 0.75640 0.76260 0.76370 0.76070 0.75320 0.74410 0.73760 0.73500 0.72790 0.71980 0.72410 0.73120 0.74030 0.75050 0.76320 0.77680 0.78930 0.80210 0.81310 0.82070 0.82330 0.82330 0.82240 0.82470 0.82760 0.83060 0.83640
118	N1	      180.00  180.00  180.00   0.33690 0.33168 0.23376   64.30000 6.06000 7.09000   0.22300 0.23770 0.24800 0.25450 0.26070 0.26770 0.27260 0.27820 0.28440 0.28940 0.29610 0.30840 0.31900 0.31490 0.30610 0.31000 0.31660 0.30510 0.29830 0.31950 0.34710 0.36420 0.37220 0.37830 0.38580 0.39400 0.40350 0.41410 0.42320 0.42760 0.42890 0.42840 0.42950 0.43340 0.44220 0.45630
119	N2	       85.00   85.00   85.00   0.10449 0.10245 0.07464   38.28000 4.42000 3.80000   0.07400 0.07890 0.08230 0.08440 0.08570 0.08670 0.08750 0.08900 0.09080 0.09230 0.09380 0.09690 0.09890 0.09690 0.09390 0.09530 0.09760 0.09360 0.09150 0.09880 0.10800 0.11340 0.11530 0.11650 0.11850 0.12090 0.12410 0.12790 0.13120 0.13310 0.13360 0.13330 0.13340 0.13530 0.13950 0.14650
120	N3	      155.00  155.00  155.00   0.24788 0.24236 0.16883   56.32000 6.19000 6.85000   0.16250 0.17330 0.18080 0.18550 0.18920 0.19350 0.19670 0.20060 0.20500 0.20870 0.21410 0.22330 0.23150 0.22820 0.22100 0.22440 0.22990 0.22050 0.21510 0.23280 0.25580 0.26990 0.27600 0.28030 0.28580 0.29210 0.29970 0.30810 0.31570 0.31990 0.32120 0.32080 0.32110 0.32410 0.33250 0.34460
121	N4	       25.00   25.00   25.00   0.05104 0.05175 0.04127   27.23000 1.41000 0.84000   0.04240 0.04520 0.04710 0.04840 0.04900 0.04920 0.04920 0.04970 0.05050 0.05050 0.05070 0.05130 0.05150 0.05070 0.05000 0.05040 0.05070 0.04980 0.04950 0.05130 0.05300 0.05380 0.05400 0.05410 0.05460 0.05510 0.05610 0.05730 0.05810 0.05840 0.05840 0.05810 0.05850 0.05930 0.06100 0.06290
122	N5	      115.00  115.00  115.00   0.15364 0.14961 0.10544   45.58000 5.63000 5.44000   0.10270 0.10950 0.11420 0.11720 0.11950 0.12160 0.12290 0.12540 0.12830 0.13020 0.13340 0.13870 0.14280 0.14020 0.13540 0.13780 0.14160 0.13540 0.13190 0.14360 0.15870 0.16770 0.17120 0.17360 0.17690 0.18080 0.18580 0.19180 0.19700 0.20010 0.20080 0.20050 0.20090 0.20350 0.20880 0.21830
123	N6	       15.00   15.00   15.00   0.04656 0.04753 0.03852   26.02000 0.95000 0.43000   0.04010 0.04270 0.04460 0.04580 0.04620 0.04620 0.04600 0.04650 0.04700 0.04710 0.04720 0.04740 0.04740 0.04700 0.04660 0.04670 0.04680 0.04630 0.04610 0.04740 0.04830 0.04870 0.04880 0.04880 0.04920 0.04960 0.05040 0.05140 0.05190 0.05230 0.05200 0.05190 0.05250 0.05280 0.05440 0.05610
124	N7	      165.00  165.00  165.00   0.27663 0.27143 0.18796   59.11000 6.04000 7.35000   0.17930 0.19110 0.19940 0.20460 0.20920 0.21480 0.21860 0.22320 0.22830 0.23250 0.23840 0.24980 0.25970 0.25640 0.24860 0.25230 0.25840 0.24820 0.24210 0.26100 0.28580 0.30080 0.30750 0.31230 0.31850 0.32540 0.33370 0.34310 0.35130 0.35550 0.35650 0.35640 0.35710 0.35980 0.36900 0.38240
125	N8	       60.00   60.00   60.00   0.07457 0.07401 0.05585   32.70000 3.10000 2.47000   0.05580 0.05950 0.06210 0.06370 0.06500 0.06540 0.06580 0.06670 0.06800 0.06890 0.07020 0.07130 0.07230 0.07100 0.06910 0.07000 0.07130 0.06890 0.06770 0.07210 0.07730 0.08020 0.08110 0.08170 0.08280 0.08420 0.08610 0.08840 0.09060 0.09160 0.09170 0.09150 0.09180 0.09290 0.09600 0.10110
126	N9	      250.00  250.00  250.00   0.76512 0.78654 0.65038   91.08000 1.36000 -0.12000   0.61410 0.65470 0.68310 0.70090 0.72700 0.75780 0.77410 0.78640 0.79980 0.81040 0.81630 0.81520 0.80910 0.80090 0.79150 0.78320 0.77900 0.77280 0.76470 0.76620 0.77030 0.77830 0.78860 0.80180 0.81560 0.82840 0.84100 0.85180 0.85880 0.86100 0.86110 0.86040 0.86250 0.86520 0.86620 0.8703
127	O1	       55.00   55.00   55.00   0.07065 0.07025 0.05348   31.86000 2.91000 2.19000   0.05410 0.05770 0.06020 0.06180 0.06260 0.06290 0.06310 0.06400 0.06520 0.06590 0.06670 0.06790 0.06880 0.06750 0.06590 0.06660 0.06780 0.06560 0.06460 0.06860 0.07320 0.07570 0.07650 0.07710 0.07810 0.07940 0.08120 0.08330 0.08520 0.08630 0.08640 0.08590 0.08600 0.08740 0.09070 0.09410
128	O2	      205.00  205.00  205.00   0.45988 0.46030 0.34208   73.57000 4.60000 5.30000   0.32290 0.34420 0.35910 0.36850 0.38050 0.39400 0.40190 0.40950 0.41790 0.42480 0.43220 0.44290 0.45210 0.44760 0.43830 0.44090 0.44610 0.43450 0.42710 0.44650 0.47100 0.48710 0.49610 0.50430 0.51380 0.52360 0.53480 0.54630 0.55560 0.56010 0.56120 0.56070 0.56200 0.56620 0.57460 0.58700
129	O3	       90.00   90.00   90.00   0.11106 0.10870 0.07849   39.36000 4.65000 4.15000   0.07710 0.08220 0.08570 0.08800 0.08940 0.09060 0.09160 0.09350 0.09570 0.09730 0.09930 0.10240 0.10460 0.10240 0.09920 0.10080 0.10340 0.09920 0.09680 0.10470 0.11480 0.12070 0.12290 0.12430 0.12640 0.12910 0.13250 0.13670 0.14050 0.14250 0.14340 0.14320 0.14330 0.14490 0.14960 0.15670
130	O4	       45.00   45.00   45.00   0.06158 0.06176 0.04797   29.85000 2.22000 1.58000   0.04900 0.05220 0.05450 0.05590 0.05640 0.05660 0.05670 0.05740 0.05850 0.05920 0.05980 0.06060 0.06100 0.05990 0.05870 0.05930 0.06000 0.05840 0.05770 0.06060 0.06380 0.06560 0.06600 0.06630 0.06720 0.06810 0.06950 0.07120 0.07280 0.07360 0.07340 0.07310 0.07300 0.07410 0.07700 0.08140
131	O5	      140.00  140.00  140.00   0.20709 0.20198 0.14010   52.06000 6.07000 6.60000   0.13410 0.14300 0.14920 0.15300 0.15680 0.16020 0.16270 0.16630 0.17020 0.17360 0.17820 0.18610 0.19270 0.18950 0.18330 0.18630 0.19120 0.18310 0.17840 0.19370 0.21370 0.22570 0.23100 0.23460 0.23940 0.24500 0.25170 0.25920 0.26620 0.26980 0.27130 0.27080 0.27060 0.27410 0.28130 0.29330
132	O6	      165.00  165.00  165.00   0.27686 0.27155 0.18880   59.12000 6.08000 7.19000   0.18090 0.19280 0.20120 0.20640 0.21110 0.21610 0.21970 0.22420 0.22930 0.23340 0.23940 0.25070 0.26010 0.25660 0.24870 0.25250 0.25840 0.24810 0.24210 0.26110 0.28580 0.30090 0.30770 0.31250 0.31860 0.32550 0.33380 0.34320 0.35140 0.35560 0.35690 0.35670 0.35770 0.36060 0.36920 0.38310
133	O7	      190.00  190.00  190.00   0.37622 0.37305 0.26799   67.51000 5.43000 6.50000   0.25250 0.26920 0.28090 0.28820 0.29690 0.30690 0.31330 0.31990 0.32670 0.33260 0.33940 0.35120 0.36170 0.35790 0.34890 0.35240 0.35850 0.34690 0.33990 0.36050 0.38680 0.40340 0.41180 0.41850 0.42650 0.43540 0.44560 0.45650 0.46580 0.47060 0.47170 0.47150 0.47250 0.47600 0.48440 0.49830
134	O8	       90.00   90.00   90.00   0.11085 0.10844 0.07826   39.32000 4.69000 4.17000   0.07740 0.08250 0.08600 0.08830 0.08970 0.09060 0.09150 0.09310 0.09530 0.09680 0.09880 0.10220 0.10440 0.10220 0.09890 0.10050 0.10310 0.09880 0.09650 0.10450 0.11450 0.12050 0.12270 0.12410 0.12630 0.12900 0.13230 0.13660 0.14020 0.14230 0.14290 0.14270 0.14260 0.14480 0.14830 0.15600
135	O9	       95.00   95.00   95.00   0.11701 0.11437 0.08177   40.31000 4.84000 4.53000   0.08000 0.08530 0.08900 0.09130 0.09290 0.09440 0.09540 0.09730 0.09950 0.10130 0.10340 0.10710 0.10980 0.10760 0.10420 0.10590 0.10860 0.10410 0.10160 0.11020 0.12100 0.12730 0.12970 0.13130 0.13370 0.13660 0.14040 0.14480 0.14880 0.15100 0.15190 0.15200 0.15230 0.15390 0.15880 0.16650
136	P1	       85.00   85.00   85.00   0.10480 0.10276 0.07454   38.33000 4.42000 3.94000   0.07330 0.07810 0.08150 0.08360 0.08530 0.08640 0.08720 0.08870 0.09080 0.09220 0.09420 0.09710 0.09910 0.09710 0.09410 0.09560 0.09790 0.09400 0.09180 0.09920 0.10840 0.11370 0.11570 0.11700 0.11900 0.12150 0.12460 0.12850 0.13190 0.13360 0.13440 0.13410 0.13410 0.13610 0.14050 0.14710
137	P2	      215.00  215.00  215.00   0.51612 0.51955 0.39651   77.25000 4.01000 4.13000   0.37390 0.39860 0.41590 0.42670 0.44160 0.45850 0.46780 0.47620 0.48540 0.49280 0.49920 0.50840 0.51560 0.51030 0.50070 0.50200 0.50610 0.49480 0.48720 0.50460 0.52680 0.54190 0.55120 0.56030 0.57060 0.58100 0.59260 0.60420 0.61330 0.61750 0.61840 0.61800 0.61910 0.62300 0.63060 0.64160
138	P3	       75.00   75.00   75.00   0.09167 0.09034 0.06629   36.05000 3.85000 3.44000   0.06560 0.06990 0.07300 0.07490 0.07630 0.07710 0.07770 0.07900 0.08060 0.08190 0.08360 0.08590 0.08760 0.08590 0.08330 0.08460 0.08650 0.08330 0.08150 0.08760 0.09490 0.09900 0.10060 0.10160 0.10320 0.10530 0.10790 0.11110 0.11400 0.11540 0.11610 0.11560 0.11600 0.11760 0.12180 0.12830
139	P4	      240.00  240.00  240.00   0.68631 0.70194 0.56464   87.09000 2.07000 1.51000   0.53140 0.56650 0.59110 0.60650 0.62880 0.65550 0.67000 0.68130 0.69340 0.70300 0.71000 0.71360 0.71350 0.70710 0.69810 0.69340 0.69230 0.68460 0.67690 0.68420 0.69430 0.70480 0.71480 0.72680 0.73960 0.75170 0.76430 0.77560 0.78350 0.78650 0.78700 0.78640 0.78840 0.79150 0.79500 0.80120
140	P5	      190.00  190.00  190.00   0.37687 0.37360 0.26880   67.55000 5.46000 6.44000   0.25400 0.27080 0.28260 0.28990 0.29840 0.30790 0.31410 0.32080 0.32800 0.33360 0.34010 0.35200 0.36250 0.35840 0.34940 0.35290 0.35900 0.34740 0.34030 0.36080 0.38730 0.40400 0.41230 0.41920 0.42740 0.43620 0.44650 0.45750 0.46670 0.47160 0.47280 0.47260 0.47360 0.47800 0.48650 0.49990
141	P6	       10.00   10.00   10.00   0.04399 0.04515 0.03689   25.31000 0.62000 0.24000   0.03770 0.04020 0.04190 0.04300 0.04400 0.04420 0.04410 0.04440 0.04510 0.04510 0.04540 0.04580 0.04530 0.04480 0.04460 0.04460 0.04470 0.04430 0.04420 0.04500 0.04560 0.04570 0.04570 0.04590 0.04620 0.04660 0.04730 0.04800 0.04850 0.04860 0.04870 0.04850 0.04860 0.04950 0.05070 0.05220
142	P7	      235.00  235.00  235.00   0.64960 0.66253 0.52639   85.13000 2.44000 2.19000   0.49580 0.52850 0.55150 0.56580 0.58650 0.61040 0.62350 0.63430 0.64600 0.65530 0.66220 0.66770 0.66960 0.66330 0.65450 0.65160 0.65200 0.64340 0.63590 0.64600 0.65920 0.67080 0.68050 0.69160 0.70350 0.71490 0.72690 0.73790 0.74600 0.74920 0.74970 0.74930 0.75130 0.75490 0.75950 0.76690
143	P8	       35.00   35.00   35.00   0.05525 0.05579 0.04388   28.32000 1.71000 1.22000   0.04510 0.04800 0.05010 0.05140 0.05190 0.05200 0.05210 0.05260 0.05350 0.05400 0.05440 0.05500 0.05530 0.05460 0.05360 0.05400 0.05450 0.05330 0.05280 0.05500 0.05730 0.05850 0.05890 0.05900 0.05960 0.06030 0.06140 0.06290 0.06410 0.06450 0.06480 0.06420 0.06440 0.06540 0.06750 0.07140
144	P9	      115.00  115.00  115.00   0.15024 0.14629 0.10286   45.12000 5.60000 5.47000   0.10020 0.10690 0.11150 0.11440 0.11660 0.11830 0.11970 0.12220 0.12500 0.12750 0.13040 0.13540 0.13960 0.13700 0.13230 0.13480 0.13840 0.13240 0.12890 0.14040 0.15510 0.16380 0.16740 0.16970 0.17310 0.17700 0.18200 0.18800 0.19330 0.19620 0.19710 0.19670 0.19730 0.19890 0.20500 0.21400
145	Q1	       85.00   85.00   85.00   0.10447 0.10241 0.07411   38.27000 4.44000 4.01000   0.07270 0.07750 0.08090 0.08300 0.08480 0.08590 0.08670 0.08820 0.09020 0.09170 0.09340 0.09640 0.09870 0.09680 0.09380 0.09520 0.09750 0.09360 0.09150 0.09880 0.10800 0.11340 0.11530 0.11670 0.11870 0.12120 0.12440 0.12830 0.13160 0.13340 0.13430 0.13380 0.13380 0.13570 0.14020 0.14700
146	Q2	       30.00   30.00   30.00   0.05267 0.05329 0.04228   27.65000 1.56000 0.98000   0.04360 0.04650 0.04850 0.04970 0.05000 0.05020 0.05030 0.05080 0.05160 0.05210 0.05220 0.05270 0.05290 0.05210 0.05140 0.05170 0.05210 0.05110 0.05070 0.05270 0.05470 0.05570 0.05590 0.05600 0.05650 0.05710 0.05810 0.05950 0.06040 0.06080 0.06090 0.06090 0.06100 0.06250 0.06460 0.06660
147	Q3	       50.00   50.00   50.00   0.06553 0.06541 0.05009   30.74000 2.59000 1.98000   0.05040 0.05380 0.05610 0.05760 0.05870 0.05910 0.05920 0.06000 0.06110 0.06170 0.06230 0.06360 0.06420 0.06300 0.06170 0.06230 0.06330 0.06140 0.06060 0.06410 0.06800 0.07010 0.07070 0.07110 0.07200 0.07310 0.07460 0.07660 0.07840 0.07930 0.07910 0.07890 0.07920 0.08040 0.08320 0.08750
148	Q4	      140.00  140.00  140.00   0.20591 0.20081 0.13911   51.93000 6.07000 6.63000   0.13390 0.14280 0.14900 0.15280 0.15620 0.15930 0.16170 0.16510 0.16870 0.17210 0.17690 0.18480 0.19130 0.18810 0.18210 0.18520 0.19010 0.18200 0.17740 0.19270 0.21260 0.22470 0.22980 0.23330 0.23810 0.24350 0.25010 0.25750 0.26440 0.26830 0.26920 0.26850 0.26880 0.27160 0.27930 0.28980
149	Q5	      190.00  190.00  190.00   0.37999 0.37678 0.27092   67.78000 5.45000 6.48000   0.25570 0.27260 0.28440 0.29180 0.30070 0.31060 0.31690 0.32350 0.33050 0.33600 0.34240 0.35440 0.36510 0.36130 0.35250 0.35590 0.36210 0.35060 0.34360 0.36410 0.39060 0.40720 0.41560 0.42250 0.43070 0.43980 0.45000 0.46120 0.47040 0.47500 0.47620 0.47620 0.47770 0.48140 0.49000 0.50400
150	Q6	       60.00   60.00   60.00   0.07435 0.07374 0.05581   32.64000 3.15000 2.38000   0.05600 0.05970 0.06230 0.06390 0.06490 0.06550 0.06580 0.06680 0.06790 0.06890 0.06990 0.07130 0.07210 0.07070 0.06890 0.06970 0.07090 0.06860 0.06740 0.07180 0.07700 0.07990 0.08090 0.08140 0.08250 0.08400 0.08590 0.08820 0.09030 0.09160 0.09170 0.09130 0.09190 0.09310 0.09650 0.10120
151	Q7	      105.00  105.00  105.00   0.13131 0.12801 0.09064   42.46000 5.25000 5.02000   0.08780 0.09360 0.09770 0.10020 0.10270 0.10440 0.10570 0.10780 0.11030 0.11240 0.11460 0.11890 0.12240 0.12000 0.11600 0.11810 0.12130 0.11610 0.11310 0.12300 0.13570 0.14310 0.14610 0.14800 0.15080 0.15420 0.15840 0.16350 0.16820 0.17080 0.17150 0.17170 0.17170 0.17360 0.17890 0.18750
152	Q8	       95.00   95.00   95.00   0.11741 0.11469 0.08233   40.36000 4.90000 4.41000   0.08060 0.08600 0.08970 0.09200 0.09380 0.09520 0.09610 0.09800 0.10020 0.10190 0.10410 0.10780 0.11010 0.10790 0.10430 0.10610 0.10890 0.10430 0.10180 0.11040 0.12130 0.12770 0.13020 0.13170 0.13410 0.13700 0.14070 0.14530 0.14930 0.15150 0.15220 0.15230 0.15200 0.15390 0.15870 0.16680
153	Q9	      190.00  190.00  190.00   0.38017 0.37711 0.27104   67.81000 5.40000 6.50000   0.25560 0.27250 0.28430 0.29170 0.30150 0.31150 0.31730 0.32330 0.33020 0.33580 0.34280 0.35500 0.36560 0.36160 0.35280 0.35630 0.36250 0.35090 0.34410 0.36460 0.39110 0.40780 0.41610 0.42270 0.43080 0.43950 0.44950 0.46040 0.46950 0.47400 0.47520 0.47490 0.47600 0.47960 0.48780 0.50180
154	R1	      195.00  195.00  195.00   0.40376 0.40172 0.29095   69.59000 5.14000 6.28000   0.27460 0.29270 0.30540 0.31340 0.32320 0.33380 0.34060 0.34740 0.35470 0.36090 0.36840 0.38040 0.39080 0.38690 0.37790 0.38120 0.38720 0.37560 0.36850 0.38890 0.41490 0.43150 0.44000 0.44710 0.45580 0.46490 0.47530 0.48640 0.49580 0.50030 0.50170 0.50130 0.50250 0.50660 0.51510 0.52750
155	R2	       65.00   65.00   65.00   0.07948 0.07863 0.05866   33.70000 3.40000 2.84000   0.05910 0.06300 0.06580 0.06750 0.06810 0.06850 0.06880 0.06990 0.07140 0.07250 0.07370 0.07540 0.07660 0.07500 0.07300 0.07400 0.07550 0.07290 0.07160 0.07650 0.08230 0.08560 0.08680 0.08750 0.08880 0.09030 0.09260 0.09510 0.09740 0.09890 0.09900 0.09870 0.09890 0.10010 0.10330 0.10850
156	R3	       15.00   15.00   15.00   0.04579 0.04679 0.03784   25.80000 0.90000 0.48000   0.03980 0.04240 0.04420 0.04540 0.04530 0.04530 0.04510 0.04560 0.04610 0.04630 0.04680 0.04670 0.04660 0.04620 0.04580 0.04600 0.04620 0.04560 0.04550 0.04660 0.04750 0.04780 0.04800 0.04810 0.04840 0.04890 0.04950 0.05040 0.05120 0.05150 0.05110 0.05110 0.05160 0.05250 0.05420 0.05540
157	R4	      170.00  170.00  170.00   0.29656 0.29105 0.20200   60.87000 6.15000 7.43000   0.19280 0.20550 0.21440 0.22000 0.22510 0.23090 0.23500 0.24000 0.24540 0.24990 0.25620 0.26830 0.27840 0.27520 0.26700 0.27080 0.27710 0.26630 0.26000 0.27980 0.30590 0.32190 0.32930 0.33470 0.34140 0.34900 0.35780 0.36760 0.37630 0.38090 0.38210 0.38160 0.38220 0.38580 0.39530 0.40910
158	R5	      105.00  105.00  105.00   0.13393 0.13051 0.09236   42.84000 5.32000 5.07000   0.09040 0.09630 0.10050 0.10310 0.10510 0.10640 0.10760 0.10980 0.11230 0.11430 0.11670 0.12140 0.12480 0.12230 0.11830 0.12040 0.12360 0.11830 0.11530 0.12540 0.13830 0.14590 0.14900 0.15100 0.15380 0.15730 0.16180 0.16710 0.17190 0.17460 0.17560 0.17550 0.17550 0.17720 0.18310 0.19170
159	R6	      220.00  220.00  220.00   0.55405 0.55909 0.43211   79.56000 3.78000 3.56000   0.40730 0.43420 0.45300 0.46480 0.48150 0.50020 0.51030 0.51970 0.52980 0.53710 0.54380 0.55160 0.55750 0.55170 0.54190 0.54220 0.54560 0.53460 0.52690 0.54340 0.56420 0.57910 0.58880 0.59870 0.60980 0.62080 0.63270 0.64440 0.65340 0.65740 0.65830 0.65790 0.65980 0.66310 0.67040 0.68130
160	R7	      170.00  170.00  170.00   0.29697 0.29124 0.20300   60.89000 6.24000 7.25000   0.19280 0.20560 0.21450 0.22010 0.22610 0.23220 0.23640 0.24140 0.24700 0.25100 0.25730 0.26900 0.27890 0.27530 0.26700 0.27080 0.27700 0.26630 0.25990 0.27990 0.30620 0.32230 0.32960 0.33500 0.34190 0.34950 0.35830 0.36810 0.37680 0.38130 0.38260 0.38240 0.38270 0.38620 0.39520 0.40920
161	R8	      100.00  100.00  100.00   0.12483 0.12186 0.08671   41.51000 5.05000 4.78000   0.08430 0.08990 0.09370 0.09620 0.09840 0.10010 0.10120 0.10320 0.10550 0.10730 0.10960 0.11380 0.11670 0.11450 0.11070 0.11260 0.11560 0.11070 0.10800 0.11720 0.12900 0.13590 0.13860 0.14040 0.14290 0.14610 0.15020 0.15500 0.15950 0.16200 0.16280 0.16260 0.16300 0.16490 0.16990 0.17830
